CustomerID,Recency,Frequency,Monetary,Return_Value,Net_Monetary,R_Score,F_Score,M_Score,Customer_Segment
17059,30,5,3095.04,0.0,3095.04,4,4,5,Champions
17060,266,1,234.24,0.0,234.24,1,2,1,Hibernating / Lost
17061,74,11,5232.2300000000005,116.10000000000001,5116.13,2,5,5,At Risk
17062,314,4,538.37,3.9,534.47,1,4,3,At Risk
17063,21,7,1461.14,39.55,1421.5900000000001,4,5,4,Champions
17064,59,3,859.35,0.0,859.35,3,4,3,Loyal Customers
17068,12,21,4552.14,20.8,4531.34,5,5,5,Champions
17069,28,9,2709.7000000000003,54.480000000000004,2655.2200000000003,4,5,5,Champions
17070,114,1,312.14,0.0,312.14,2,2,2,Hibernating / Lost
17071,28,9,2429.03,43.55,2385.48,4,5,5,Champions
17073,18,4,1446.09,0.0,1446.09,4,4,4,Champions
17075,18,4,834.12,20.35,813.77,4,4,3,Loyal Customers
17076,36,3,841.0799999999999,0.0,841.0799999999999,3,4,3,Loyal Customers
17078,36,2,378.2,0.0,378.2,3,3,2,Loyal Customers
17079,78,1,118.80000000000001,0.0,118.80000000000001,2,2,1,Hibernating / Lost
17080,22,2,287.62,2.12,285.5,4,3,2,Loyal Customers
17081,25,2,290.16,0.0,290.16,4,3,2,Loyal Customers
17082,33,2,2003.85,0.0,2003.85,4,3,4,Loyal Customers
17083,109,3,1405.78,0.0,1405.78,2,4,4,At Risk
17084,35,2,2949.75,0.0,2949.75,3,3,5,Loyal Customers
17085,123,5,1566.65,11.6,1555.0500000000002,2,4,4,At Risk
17086,7,6,2050.08,0.0,2050.08,5,5,5,Champions
17088,28,4,1991.01,0.0,1991.01,4,4,4,Champions
17090,4,7,2043.95,2.1,2041.8500000000001,5,5,5,Champions
17091,3,9,3827.76,24.95,3802.8100000000004,5,5,5,Champions
17092,50,4,1777.78,0.0,1777.78,3,4,4,Loyal Customers
17094,322,1,302.0,31.8,270.2,1,2,2,Hibernating / Lost
17095,23,3,1324.16,235.95999999999998,1088.2,4,4,4,Champions
17096,15,4,1022.13,29.45,992.68,4,4,4,Champions
17097,2,8,954.42,16.5,937.92,5,5,4,Champions
17100,18,2,971.74,0.0,971.74,4,3,4,Loyal Customers
17101,10,4,1621.73,0.0,1621.73,5,4,4,Champions
17102,262,1,25.5,0.0,25.5,1,2,1,Hibernating / Lost
17105,159,2,665.78,0.0,665.78,2,3,3,At Risk
17107,33,6,10815.43,435.0,10380.43,4,5,5,Champions
17109,29,6,885.04,15.360000000000001,869.68,4,5,3,Loyal Customers
17110,165,1,163.29999999999998,0.0,163.29999999999998,2,2,1,Hibernating / Lost
17111,47,1,248.61,0.0,248.61,3,2,2,Hibernating / Lost
17114,6,8,808.62,61.4,747.22,5,5,3,Loyal Customers
17115,8,3,837.5,30.6,806.9,5,4,3,Loyal Customers
17117,288,1,116.19999999999999,0.0,116.19999999999999,1,2,1,Hibernating / Lost
17118,318,1,157.02,0.0,157.02,1,2,1,Hibernating / Lost
17119,3,2,606.91,13.3,593.61,5,3,3,Loyal Customers
17120,233,1,307.46,0.0,307.46,1,2,2,Hibernating / Lost
17122,119,1,138.32,0.0,138.32,2,2,1,Hibernating / Lost
17123,162,1,345.29999999999995,0.0,345.29999999999995,2,2,2,Hibernating / Lost
17124,185,1,298.89,0.0,298.89,1,2,2,Hibernating / Lost
17125,50,1,259.35,0.0,259.35,3,2,2,Hibernating / Lost
17126,152,5,1004.75,12.899999999999999,991.85,2,4,4,At Risk
17128,335,1,157.09,0.0,157.09,1,2,1,Hibernating / Lost
17131,5,5,2463.17,0.0,2463.17,5,4,5,Champions
17133,16,7,4892.240000000001,0.0,4892.240000000001,4,5,5,Champions
17134,107,2,425.0,0.0,425.0,2,3,2,At Risk
17135,16,7,1139.73,0.0,1139.73,4,5,4,Champions
17138,276,1,380.5,0.0,380.5,1,2,2,Hibernating / Lost
17139,16,12,10668.47,82.9,10585.57,4,5,5,Champions
17140,247,1,465.32,0.0,465.32,1,2,2,Hibernating / Lost
17142,239,1,579.0,0.0,579.0,1,2,3,At Risk
17144,1,2,984.57,0.0,984.57,5,3,4,Loyal Customers
17146,106,3,749.78,0.0,749.78,2,4,3,At Risk
17147,23,4,1714.59,34.95,1679.6399999999999,4,4,4,Champions
17148,52,1,124.88,0.0,124.88,3,2,1,Hibernating / Lost
17152,195,3,1689.5,186.0,1503.5,1,4,4,At Risk
17153,24,1,213.78,0.0,213.78,4,2,1,Hibernating / Lost
17154,75,1,329.34,0.0,329.34,2,2,2,Hibernating / Lost
17155,18,2,251.70000000000002,0.0,251.70000000000002,4,3,2,Loyal Customers
17157,8,2,319.0,12.450000000000001,306.55,5,3,2,Loyal Customers
17158,32,3,1266.97,0.0,1266.97,4,4,4,Champions
17159,22,3,1538.88,4.15,1534.73,4,4,4,Champions
17160,31,6,3518.03,0.0,3518.03,4,5,5,Champions
17162,29,10,1715.46,8.25,1707.21,4,5,4,Champions
17163,22,2,293.1,0.0,293.1,4,3,2,Loyal Customers
17164,33,7,2467.35,0.95,2466.4,4,5,5,Champions
17165,284,1,158.68,0.0,158.68,1,2,1,Hibernating / Lost
17166,39,2,206.34,16.85,189.49,3,3,1,Loyal Customers
17169,58,2,835.78,18.9,816.88,3,3,3,Loyal Customers
17171,289,1,224.91,0.0,224.91,1,2,1,Hibernating / Lost
17172,79,1,317.76,4.5,313.26,2,2,2,Hibernating / Lost
17173,5,8,3766.6,10.95,3755.65,5,5,5,Champions
17174,218,1,59.9,0.0,59.9,1,2,1,Hibernating / Lost
17175,44,4,1443.69,12.75,1430.94,3,4,4,Loyal Customers
17176,202,1,306.13,0.0,306.13,1,2,2,Hibernating / Lost
17179,178,3,711.79,0.0,711.79,2,4,3,At Risk
17180,56,4,796.03,15.649999999999999,780.38,3,4,3,Loyal Customers
17181,57,2,239.92000000000002,0.0,239.92000000000002,3,3,1,Loyal Customers
17183,8,6,3347.31,60.4,3286.91,5,5,5,Champions
17186,47,2,144.0,0.0,144.0,3,3,1,Loyal Customers
17187,227,1,203.95,0.0,203.95,1,2,1,Hibernating / Lost
17188,11,7,2474.23,198.65,2275.58,5,5,5,Champions
17189,106,2,384.40000000000003,0.0,384.40000000000003,2,3,2,At Risk
17190,59,2,444.74,195.0,249.74,3,3,2,Loyal Customers
17191,28,7,2095.13,0.0,2095.13,4,5,5,Champions
17193,36,7,1699.3000000000002,24.84,1674.4600000000003,3,5,4,Loyal Customers
17194,274,2,262.62,0.0,262.62,1,3,2,At Risk
17197,30,1,1013.01,0.0,1013.01,4,2,4,Hibernating / Lost
17198,24,3,692.22,0.0,692.22,4,4,3,Loyal Customers
17201,54,1,342.63,0.0,342.63,3,2,2,Hibernating / Lost
17203,36,6,3563.85,0.0,3563.85,3,5,5,Loyal Customers
17204,175,4,1564.56,211.65,1352.9099999999999,2,4,4,At Risk
17205,54,1,384.08,0.0,384.08,3,2,2,Hibernating / Lost
17206,53,1,204.24,0.0,204.24,3,2,1,Hibernating / Lost
17211,27,8,2317.2200000000003,17.55,2299.67,4,5,5,Champions
17212,253,1,226.85,0.0,226.85,1,2,1,Hibernating / Lost
17213,40,7,2781.23,40.15,2741.08,3,5,5,Loyal Customers
17214,60,6,1069.1200000000001,85.0,984.1200000000001,3,5,4,Loyal Customers
17217,234,1,113.5,0.0,113.5,1,2,1,Hibernating / Lost
17218,4,10,1960.72,0.0,1960.72,5,5,4,Champions
17219,32,1,114.23,0.0,114.23,4,2,1,Hibernating / Lost
17220,24,14,3198.25,0.0,3198.25,4,5,5,Champions
17221,7,2,335.13,0.0,335.13,5,3,2,Loyal Customers
17222,65,1,354.15,0.0,354.15,3,2,2,Hibernating / Lost
17223,310,2,426.79,0.0,426.79,1,3,2,At Risk
17226,309,1,393.49,0.0,393.49,1,2,2,Hibernating / Lost
17227,19,6,939.32,0.0,939.32,4,5,4,Champions
17228,16,8,1906.09,0.0,1906.09,4,5,4,Champions
17229,96,2,318.76,0.0,318.76,2,3,2,At Risk
17230,264,8,3638.41,171.74,3466.67,1,5,5,At Risk
17231,12,10,3174.32,46.5,3127.82,5,5,5,Champions
17232,3,2,421.52,0.0,421.52,5,3,2,Loyal Customers
17233,35,1,190.88,0.0,190.88,3,2,1,Hibernating / Lost
17234,183,1,149.89000000000001,0.0,149.89000000000001,1,2,1,Hibernating / Lost
17235,25,2,550.06,0.0,550.06,4,3,3,Loyal Customers
17236,13,6,916.13,0.0,916.13,5,5,4,Champions
17237,11,2,314.69,0.0,314.69,5,3,2,Loyal Customers
17238,3,17,3744.65,0.0,3744.65,5,5,5,Champions
17239,313,1,382.5,2.55,379.95,1,2,2,Hibernating / Lost
17242,108,2,1135.04,0.0,1135.04,2,3,4,At Risk
17243,1,26,8676.85,48.3,8628.550000000001,5,5,5,Champions
17244,53,1,954.9,0.0,954.9,3,2,4,Hibernating / Lost
17245,205,1,171.45,0.0,171.45,1,2,1,Hibernating / Lost
17247,15,1,282.19,0.0,282.19,4,2,2,Hibernating / Lost
17248,120,1,318.65,0.0,318.65,2,2,2,Hibernating / Lost
17250,4,2,384.52,0.0,384.52,5,3,2,Loyal Customers
17251,363,1,283.28000000000003,0.0,283.28000000000003,1,2,2,Hibernating / Lost
17252,117,2,353.86,0.0,353.86,2,3,2,At Risk
17253,18,1,178.26,0.0,178.26,4,2,1,Hibernating / Lost
17254,5,2,272.44,0.0,272.44,5,3,2,Loyal Customers
17255,41,2,298.41,0.0,298.41,3,3,2,Loyal Customers
17256,107,2,240.0,0.0,240.0,2,3,1,At Risk
17259,148,2,603.37,0.0,603.37,2,3,3,At Risk
17262,52,5,1253.3600000000001,0.0,1253.3600000000001,3,4,4,Loyal Customers
17263,208,1,63.440000000000005,0.0,63.440000000000005,1,2,1,Hibernating / Lost
17265,139,2,562.9,0.0,562.9,2,3,3,At Risk
17266,2,3,310.64,0.0,310.64,5,4,2,Loyal Customers
17267,127,2,317.62,0.0,317.62,2,3,2,At Risk
17268,108,4,763.64,0.0,763.64,2,4,3,At Risk
17272,42,4,2148.63,4.1,2144.53,3,4,5,Loyal Customers
17274,35,1,111.97999999999999,0.0,111.97999999999999,3,2,1,Hibernating / Lost
17277,228,2,1065.3500000000001,0.0,1065.3500000000001,1,3,4,At Risk
17278,241,1,246.04,0.0,246.04,1,2,2,Hibernating / Lost
17279,58,1,187.82999999999998,0.0,187.82999999999998,3,2,1,Hibernating / Lost
17282,130,3,1703.41,0.0,1703.41,2,4,4,At Risk
17284,60,6,1652.58,10.9,1641.6799999999998,3,5,4,Loyal Customers
17286,22,1,153.92,0.0,153.92,4,2,1,Hibernating / Lost
17287,26,7,1064.11,0.0,1064.11,4,5,4,Champions
17288,9,7,1419.73,0.0,1419.73,5,5,4,Champions
17289,32,3,944.41,8.25,936.16,4,4,4,Champions
17290,4,2,525.24,0.0,525.24,5,3,3,Loyal Customers
17291,308,1,550.8000000000001,0.0,550.8000000000001,1,2,3,At Risk
17293,8,9,1875.1100000000001,0.0,1875.1100000000001,5,5,4,Champions
17295,29,3,556.95,0.0,556.95,4,4,3,Loyal Customers
17297,17,1,131.78,0.0,131.78,4,2,1,Hibernating / Lost
17298,101,2,498.42,0.0,498.42,2,3,3,At Risk
17299,12,4,669.11,0.0,669.11,5,4,3,Loyal Customers
17301,21,1,197.63,0.0,197.63,4,2,1,Hibernating / Lost
17302,15,5,1135.63,15.7,1119.93,4,4,4,Champions
17303,361,1,250.04,0.0,250.04,1,2,2,Hibernating / Lost
17306,11,19,8631.31,30.580000000000002,8600.73,5,5,5,Champions
17309,95,1,82.75,0.0,82.75,2,2,1,Hibernating / Lost
17311,78,2,1384.85,0.0,1384.85,2,3,4,At Risk
17312,139,3,644.3,0.0,644.3,2,4,3,At Risk
17313,31,1,2328.84,40.71,2288.13,4,2,5,Hibernating / Lost
17314,25,8,2527.92,13.16,2514.76,4,5,5,Champions
17315,2,38,6292.26,87.80000000000001,6204.46,5,5,5,Champions
17317,46,3,2600.34,76.32000000000001,2524.02,3,4,5,Loyal Customers
17320,100,3,1200.6200000000001,0.0,1200.6200000000001,2,4,4,At Risk
17321,8,2,700.86,0.0,700.86,5,3,3,Loyal Customers
17323,15,7,921.07,12.08,908.99,4,5,3,Loyal Customers
17324,18,4,990.23,0.0,990.23,4,4,4,Champions
17325,280,1,96.8,0.0,96.8,1,2,1,Hibernating / Lost
17329,14,2,523.11,0.0,523.11,4,3,3,Loyal Customers
17330,23,2,363.9,0.0,363.9,4,3,2,Loyal Customers
17331,124,1,175.2,0.0,175.2,2,2,1,Hibernating / Lost
17333,86,1,494.25,0.0,494.25,2,2,3,At Risk
17334,302,2,307.02,0.42,306.59999999999997,1,3,2,At Risk
17337,151,4,2027.8700000000001,83.55000000000001,1944.3200000000002,2,4,4,At Risk
17338,17,8,6643.93,31.75,6612.18,4,5,5,Champions
17339,94,2,243.36,0.0,243.36,2,3,2,At Risk
17340,30,11,12353.29,462.11,11891.18,4,5,5,Champions
17341,157,3,781.36,0.0,781.36,2,4,3,At Risk
17343,355,1,193.64,0.0,193.64,1,2,1,Hibernating / Lost
17344,46,1,160.57,0.0,160.57,3,2,1,Hibernating / Lost
17345,15,4,537.74,0.0,537.74,4,4,3,Loyal Customers
17346,4,15,2676.56,64.98,2611.58,5,5,5,Champions
17347,86,1,228.96,0.0,228.96,2,2,1,Hibernating / Lost
17348,15,5,1159.52,0.0,1159.52,4,4,4,Champions
17349,179,1,110.75,0.0,110.75,2,2,1,Hibernating / Lost
17350,8,4,1286.07,29.88,1256.1899999999998,5,4,4,Champions
17351,36,3,587.15,0.0,587.15,3,4,3,Loyal Customers
17353,129,2,1740.0,0.0,1740.0,2,3,4,At Risk
17354,51,1,1393.06,0.0,1393.06,3,2,4,Hibernating / Lost
17356,312,1,178.22,0.0,178.22,1,2,1,Hibernating / Lost
17357,24,2,388.14,0.0,388.14,4,3,2,Loyal Customers
17358,303,2,365.85,0.0,365.85,1,3,2,At Risk
17359,11,1,127.86,0.0,127.86,5,2,1,Hibernating / Lost
17360,17,3,585.79,0.0,585.79,4,4,3,Loyal Customers
17361,49,3,488.2,0.0,488.2,3,4,3,Loyal Customers
17362,239,2,312.23,0.0,312.23,1,3,2,At Risk
17364,1,11,4481.18,25.45,4455.7300000000005,5,5,5,Champions
17365,13,8,4801.56,0.0,4801.56,5,5,5,Champions
17367,238,1,168.4,0.0,168.4,1,2,1,Hibernating / Lost
17368,23,8,1912.67,563.15,1349.52,4,5,4,Champions
17370,73,4,446.18,0.0,446.18,2,4,2,At Risk
17371,17,3,423.89,0.0,423.89,4,4,2,Loyal Customers
17372,41,8,1342.68,0.0,1342.68,3,5,4,Loyal Customers
17373,40,4,646.92,0.0,646.92,3,4,3,Loyal Customers
17374,219,2,495.77,0.0,495.77,1,3,3,At Risk
17375,199,3,400.1,27.6,372.5,1,4,2,At Risk
17376,71,2,203.2,0.0,203.2,3,3,1,Loyal Customers
17377,24,20,4100.92,175.0,3925.92,4,5,5,Champions
17379,11,1,404.66,0.0,404.66,5,2,2,Hibernating / Lost
17381,9,29,20275.61,3.18,20272.43,5,5,5,Champions
17382,65,1,65.4,0.0,65.4,3,2,1,Hibernating / Lost
17383,4,1,199.29,0.0,199.29,5,2,1,Hibernating / Lost
17384,19,2,336.4,0.0,336.4,4,3,2,Loyal Customers
17385,15,1,261.11,0.0,261.11,4,2,2,Hibernating / Lost
17386,8,6,2686.42,0.0,2686.42,5,5,5,Champions
17387,20,2,784.11,0.0,784.11,4,3,3,Loyal Customers
17388,78,4,1259.56,0.0,1259.56,2,4,4,At Risk
17389,1,34,31833.68,533.6,31300.08,5,5,5,Champions
17391,164,2,508.8,0.0,508.8,2,3,3,At Risk
17392,307,2,457.91,0.0,457.91,1,3,2,At Risk
17394,219,1,203.86999999999998,0.0,203.86999999999998,1,2,1,Hibernating / Lost
17396,39,8,7330.8,0.0,7330.8,3,5,5,Loyal Customers
17397,22,2,696.41,0.0,696.41,4,3,3,Loyal Customers
17398,115,3,653.38,0.0,653.38,2,4,3,At Risk
17400,126,5,2129.96,0.0,2129.96,2,4,5,At Risk
17402,5,13,2633.85,0.0,2633.85,5,5,5,Champions
17403,36,1,281.62,0.0,281.62,3,2,2,Hibernating / Lost
17404,4,15,31906.82,1606.0,30300.82,5,5,5,Champions
17405,1,3,1031.41,64.19,967.22,5,4,4,Champions
17406,333,3,2200.42,271.7,1928.72,1,4,4,At Risk
17408,163,1,32.65,0.0,32.65,2,2,1,Hibernating / Lost
17409,185,2,771.85,0.0,771.85,1,3,3,At Risk
17410,16,5,1214.72,0.0,1214.72,4,4,4,Champions
17411,12,3,778.94,30.0,748.94,5,4,3,Loyal Customers
17412,3,7,1258.06,0.0,1258.06,5,5,4,Champions
17414,44,2,778.0,0.0,778.0,3,3,3,Loyal Customers
17415,80,1,507.84,0.0,507.84,2,2,3,At Risk
17416,30,7,6893.42,55.08,6838.34,4,5,5,Champions
17418,42,2,463.46000000000004,0.0,463.46000000000004,3,3,2,Loyal Customers
17419,11,12,4226.57,25.6,4200.969999999999,5,5,5,Champions
17420,50,3,598.83,0.0,598.83,3,4,3,Loyal Customers
17422,16,6,1979.37,126.24000000000001,1853.1299999999999,4,5,4,Champions
17423,46,2,698.41,34.78,663.63,3,3,3,Loyal Customers
17425,19,2,759.17,0.0,759.17,4,3,3,Loyal Customers
17426,8,6,5037.26,15.0,5022.26,5,5,5,Champions
17427,72,1,100.8,0.0,100.8,3,2,1,Hibernating / Lost
17428,1,28,17256.85,178.4,17078.449999999997,5,5,5,Champions
17429,128,3,524.9200000000001,12.8,512.1200000000001,2,4,3,At Risk
17430,33,2,265.76,0.0,265.76,4,3,2,Loyal Customers
17431,313,1,403.3,0.0,403.3,1,2,2,Hibernating / Lost
17432,18,2,365.76,0.0,365.76,4,3,2,Loyal Customers
17433,88,1,303.15999999999997,0.0,303.15999999999997,2,2,2,Hibernating / Lost
17434,2,7,2373.82,40.4,2333.42,5,5,5,Champions
17436,2,2,216.29999999999998,0.0,216.29999999999998,5,3,1,Loyal Customers
17438,254,1,388.45000000000005,10.15,378.30000000000007,1,2,2,Hibernating / Lost
17440,157,3,186.42000000000002,9.32,177.10000000000002,2,4,1,At Risk
17442,37,6,2248.56,38.3,2210.2599999999998,3,5,5,Loyal Customers
17443,220,1,534.24,0.0,534.24,1,2,3,At Risk
17444,148,3,2940.04,0.0,2940.04,2,4,5,At Risk
17446,177,2,120.9,0.0,120.9,2,3,1,At Risk
17447,40,2,541.53,0.0,541.53,3,3,3,Loyal Customers
17449,2,7,2520.86,16.0,2504.86,5,5,5,Champions
17450,8,46,194550.79,7068.62,187482.17,5,5,5,Champions
17451,1,7,1721.4,72.45,1648.95,5,5,4,Champions
17453,18,2,486.71999999999997,0.0,486.71999999999997,4,3,3,Loyal Customers
17454,192,4,517.53,0.0,517.53,1,4,3,At Risk
17455,204,1,131.7,0.0,131.7,1,2,1,Hibernating / Lost
17456,365,1,249.86,0.0,249.86,1,2,2,Hibernating / Lost
17457,127,5,1737.7,0.0,1737.7,2,4,4,At Risk
17458,15,1,316.5,0.0,316.5,4,2,2,Hibernating / Lost
17459,43,2,657.3,0.0,657.3,3,3,3,Loyal Customers
17460,94,6,622.4300000000001,169.8,452.63000000000005,2,5,2,At Risk
17461,23,3,757.46,0.0,757.46,4,4,3,Loyal Customers
17462,60,2,675.69,12.75,662.94,3,3,3,Loyal Customers
17463,16,5,1896.41,15.05,1881.3600000000001,4,4,4,Champions
17464,158,1,289.96000000000004,0.0,289.96000000000004,2,2,2,Hibernating / Lost
17466,10,2,763.28,0.0,763.28,5,3,3,Loyal Customers
17468,10,2,137.0,0.0,137.0,5,3,1,Loyal Customers
17469,16,5,1870.97,27.91,1843.06,4,4,4,Champions
17470,45,5,1125.07,0.0,1125.07,3,4,4,Loyal Customers
17472,191,3,710.29,0.0,710.29,1,4,3,At Risk
17475,79,1,194.37,0.0,194.37,2,2,1,Hibernating / Lost
17480,78,1,511.82,5.3100000000000005,506.51,2,2,3,At Risk
17481,4,4,1255.59,6.25,1249.34,5,4,4,Champions
17483,65,3,414.04,0.0,414.04,3,4,2,Loyal Customers
17486,261,1,396.87,0.0,396.87,1,2,2,Hibernating / Lost
17489,59,2,376.64,0.0,376.64,3,3,2,Loyal Customers
17490,1,7,2092.32,165.44,1926.88,5,5,4,Champions
17491,1,10,3558.87,16.95,3541.92,5,5,5,Champions
17492,248,1,374.57,0.0,374.57,1,2,2,Hibernating / Lost
17495,8,2,497.56,0.0,497.56,5,3,3,Loyal Customers
17496,359,1,271.05,0.0,271.05,1,2,2,Hibernating / Lost
17498,76,1,272.22,0.0,272.22,2,2,2,Hibernating / Lost
17499,290,1,622.88,0.0,622.88,1,2,3,At Risk
17500,17,3,1138.0,0.0,1138.0,4,4,4,Champions
17501,221,2,288.6,0.0,288.6,1,3,2,At Risk
17502,9,4,689.1,0.0,689.1,5,4,3,Loyal Customers
17503,3,2,558.96,0.0,558.96,5,3,3,Loyal Customers
17504,206,9,2997.0299999999997,251.75,2745.2799999999997,1,5,5,At Risk
17505,162,2,1145.84,0.0,1145.84,2,3,4,At Risk
17506,76,1,302.2,7.91,294.28999999999996,2,2,2,Hibernating / Lost
17507,262,2,605.58,0.0,605.58,1,3,3,At Risk
17508,281,1,387.31,0.0,387.31,1,2,2,Hibernating / Lost
17509,58,8,6115.14,14.4,6100.740000000001,3,5,5,Loyal Customers
17510,25,1,308.48,0.0,308.48,4,2,2,Hibernating / Lost
17511,3,31,91062.38,2937.0,88125.38,5,5,5,Champions
17512,29,10,2924.9900000000002,4.95,2920.0400000000004,4,5,5,Champions
17513,72,1,513.2,0.0,513.2,3,2,3,Hibernating / Lost
17514,128,1,208.65,0.0,208.65,2,2,1,Hibernating / Lost
17515,31,4,639.02,0.0,639.02,4,4,3,Loyal Customers
17516,15,5,768.08,0.0,768.08,4,4,3,Loyal Customers
17517,309,1,153.94,0.0,153.94,1,2,1,Hibernating / Lost
17519,17,6,1844.02,4.949999999999999,1839.07,4,5,4,Champions
17520,54,1,546.81,0.0,546.81,3,2,3,Hibernating / Lost
17521,30,3,723.2099999999999,1.25,721.9599999999999,4,4,3,Loyal Customers
17522,2,5,1070.71,0.0,1070.71,5,4,4,Champions
17523,11,4,652.74,0.0,652.74,5,4,3,Loyal Customers
17524,361,1,145.0,0.0,145.0,1,2,1,Hibernating / Lost
17525,360,1,422.70000000000005,0.0,422.70000000000005,1,2,2,Hibernating / Lost
17526,5,4,1195.8999999999999,489.19999999999993,706.6999999999999,5,4,3,Loyal Customers
17527,54,4,939.37,50.510000000000005,888.86,3,4,3,Loyal Customers
17528,1,8,3628.5,88.4,3540.1,5,5,5,Champions
17530,1,10,2385.0,0.0,2385.0,5,5,5,Champions
17531,190,1,296.7,3.25,293.45,1,2,2,Hibernating / Lost
17534,54,1,223.36,0.0,223.36,3,2,1,Hibernating / Lost
17535,280,1,164.4,0.0,164.4,1,2,1,Hibernating / Lost
17536,177,1,76.5,0.0,76.5,2,2,1,Hibernating / Lost
17537,30,2,897.62,0.0,897.62,4,3,3,Loyal Customers
17538,26,1,98.42,0.0,98.42,4,2,1,Hibernating / Lost
17540,25,2,578.9,8.5,570.4,4,3,3,Loyal Customers
17542,270,1,170.75,0.0,170.75,1,2,1,Hibernating / Lost
17545,43,3,645.96,0.0,645.96,3,4,3,Loyal Customers
17548,234,1,103.3,244.78,-141.48000000000002,1,2,1,Hibernating / Lost
17549,24,2,148.86,0.0,148.86,4,3,1,Loyal Customers
17550,197,3,267.16,0.0,267.16,1,4,2,At Risk
17551,359,1,306.84,0.0,306.84,1,2,2,Hibernating / Lost
17552,60,4,930.41,20.45,909.9599999999999,3,4,3,Loyal Customers
17553,130,1,1487.6,0.0,1487.6,2,2,4,At Risk
17554,1,5,1952.45,0.0,1952.45,5,4,4,Champions
17555,20,2,483.26,0.0,483.26,4,3,3,Loyal Customers
17556,206,1,157.9,0.0,157.9,1,2,1,Hibernating / Lost
17557,14,3,541.46,0.0,541.46,4,4,3,Loyal Customers
17560,95,4,854.95,0.0,854.95,2,4,3,At Risk
17561,19,1,167.62,0.0,167.62,4,2,1,Hibernating / Lost
17562,14,7,1122.38,15.0,1107.38,4,5,4,Champions
17564,24,3,454.01,0.0,454.01,4,4,2,Loyal Customers
17566,8,2,901.21,0.0,901.21,5,3,3,Loyal Customers
17567,7,8,4331.48,318.92,4012.5599999999995,5,5,5,Champions
17569,332,1,344.14,0.0,344.14,1,2,2,Hibernating / Lost
17571,50,4,1498.51,0.0,1498.51,3,4,4,Loyal Customers
17572,71,4,226.75000000000003,0.0,226.75000000000003,3,4,1,Loyal Customers
17573,29,3,380.6,17.700000000000003,362.90000000000003,4,4,2,Loyal Customers
17574,243,1,185.65,0.0,185.65,1,2,1,Hibernating / Lost
17576,8,19,3622.68,164.9,3457.7799999999997,5,5,5,Champions
17578,218,1,143.45999999999998,18.72,124.73999999999998,1,2,1,Hibernating / Lost
17579,5,3,448.90000000000003,8.7,440.20000000000005,5,4,2,Loyal Customers
17580,253,3,215.72,0.0,215.72,1,4,1,At Risk
17581,1,25,11045.04,308.93,10736.11,5,5,5,Champions
17582,236,1,175.27,0.0,175.27,1,2,1,Hibernating / Lost
17584,7,2,1242.3,15.0,1227.3,5,3,4,Loyal Customers
17585,109,4,1133.07,0.0,1133.07,2,4,4,At Risk
17588,100,3,1240.2,0.0,1240.2,2,4,4,At Risk
17589,60,4,2404.17,0.0,2404.17,3,4,5,Loyal Customers
17590,2,3,1479.22,0.0,1479.22,5,4,4,Champions
17591,73,7,2225.9700000000003,10.95,2215.0200000000004,2,5,5,At Risk
17593,4,5,3927.34,15.78,3911.56,5,4,5,Champions
17594,85,2,993.18,0.0,993.18,2,3,4,At Risk
17595,12,2,388.79,0.0,388.79,5,3,2,Loyal Customers
17596,23,7,2827.93,0.0,2827.93,4,5,5,Champions
17597,214,1,2044.3700000000001,0.0,2044.3700000000001,1,2,5,At Risk
17600,18,1,161.67000000000002,0.0,161.67000000000002,4,2,1,Hibernating / Lost
17601,239,1,116.00999999999999,0.0,116.00999999999999,1,2,1,Hibernating / Lost
17602,2,6,5102.97,52.2,5050.77,5,5,5,Champions
17603,78,1,394.72,1560.02,-1165.3,2,2,1,Hibernating / Lost
17604,217,2,309.36,0.0,309.36,1,3,2,At Risk
17608,33,2,193.42,0.0,193.42,4,3,1,Loyal Customers
17609,41,5,1112.22,8.3,1103.92,3,4,4,Loyal Customers
17611,7,15,3984.22,36.35,3947.87,5,5,5,Champions
17612,53,6,2048.45,55.69,1992.7599999999998,3,5,4,Loyal Customers
17613,23,14,4559.150000000001,49.78,4509.370000000001,4,5,5,Champions
17614,57,1,390.07,0.0,390.07,3,2,2,Hibernating / Lost
17615,130,3,329.6,0.0,329.6,2,4,2,At Risk
17616,174,3,571.1999999999999,0.0,571.1999999999999,2,4,3,At Risk
17618,6,3,971.58,0.0,971.58,5,4,4,Champions
17619,312,1,218.52,0.0,218.52,1,2,1,Hibernating / Lost
17620,60,1,81.44,0.0,81.44,3,2,1,Hibernating / Lost
17621,21,3,1379.9,43.8,1336.1000000000001,4,4,4,Champions
17623,33,1,527.0500000000001,0.0,527.0500000000001,4,2,3,Hibernating / Lost
17624,15,2,843.48,0.0,843.48,4,3,3,Loyal Customers
17625,18,4,2047.0,0.0,2047.0,4,4,5,Champions
17628,81,1,75.75,0.0,75.75,2,2,1,Hibernating / Lost
17629,6,8,1814.12,30.0,1784.12,5,5,4,Champions
17630,170,2,503.59999999999997,0.0,503.59999999999997,2,3,3,At Risk
17631,2,3,528.33,0.0,528.33,5,4,3,Loyal Customers
17633,31,4,1324.84,82.5,1242.34,4,4,4,Champions
17634,36,9,2361.9700000000003,0.0,2361.9700000000003,3,5,5,Loyal Customers
